Coordonnees,Categorie,activities_name
"{""type"":""Point"",""coordinates"":[-4.092764,5.3506546]}",Accessoires telephones,Cool Communication
"{""type"":""Point"",""coordinates"":[-4.0967963,5.3454497]}",Transfert d'argent,Orabank Transfert D'Argent
"{""type"":""Point"",""coordinates"":[-4.0993327,5.3447433]}",Cosmetiques,Esbeauty Clinic De Beaute
"{""type"":""Point"",""coordinates"":[-4.1024655,5.3409725]}",Accessoires telephones,Reparation De Telephone
"{""type"":""Point"",""coordinates"":[-4.1017836,5.3409752]}",Transfert d'argent,Point Canal+ Et Transfert D'Argent
"{""type"":""Point"",""coordinates"":[-4.1005189,5.3428746]}",Transfert d'argent,Le Jourdain Transfert D'Argent
"{""type"":""Point"",""coordinates"":[-4.1005219,5.3432221]}",Cosmetiques,Destiny'S Nails Onglerie Pedicure Manucure Tresse Natte
"{""type"":""Point"",""coordinates"":[-4.1005363,5.3434832]}",Accessoires vetements,Kady Dia Vente De Tissus Boubous Lingerie Et Accessoires De Beaute
"{""type"":""Point"",""coordinates"":[-4.1043642,5.3407959]}",Bijouteries,Crotte D'Or Bijouterie Joaillerie Et Orfevrerie
"{""type"":""Point"",""coordinates"":[-4.104628,5.3408687]}",Mobiliers,Luxury Meuble
"{""type"":""Point"",""coordinates"":[-4.1049144,5.3410152]}",Accessoires telephones,Samsung
"{""type"":""Point"",""coordinates"":[-4.1043149,5.3441027]}",Lavage de voitures,Ivoire Lavage Auto
"{""type"":""Point"",""coordinates"":[-4.0967806,5.3467255]}",Cosmetiques,Fleurs De Femmes Boutique Et Cosmetiques
"{""type"":""Point"",""coordinates"":[-4.0899718,5.3470627]}",Accessoires vetements,Authenticia Magasin De Pagne
"{""type"":""Point"",""coordinates"":[-4.0906316,5.347072]}",Transfert d'argent,Small World Transfert D'Argent
"{""type"":""Point"",""coordinates"":[-4.0907194,5.3470914]}",Transfert d'argent,Point Orange Money
"{""type"":""Point"",""coordinates"":[-4.097888,5.3550395]}",Transfert d'argent,"Services De Transfert D'Argent,Buvette"
"{""type"":""Point"",""coordinates"":[-4.0960617,5.3512054]}",Mobiliers,Vente De Meuble Chez Caronova Merad S.A
"{""type"":""Point"",""coordinates"":[-4.0964396,5.3531281]}",Commodites,Coqivoire
"{""type"":""Point"",""coordinates"":[-4.0121511,5.425568]}",Transfert d'argent,Point Canal Et Transfert D'Argent
"{""type"":""Point"",""coordinates"":[-4.0098187,5.4223683]}",Transfert d'argent,Point Start Time Et Transfert D'Argent
"{""type"":""Point"",""coordinates"":[-4.0478292,5.4418614]}",Transfert d'argent,Point Orange Money
"{""type"":""Point"",""coordinates"":[-4.0479335,5.4423954]}",Mobiliers,Fabrication Et Vente De Meuble
"{""type"":""Point"",""coordinates"":[-4.0485135,5.44337]}",Mobiliers,Structural Work Ci Equipements De Maison
"{""type"":""Point"",""coordinates"":[-4.0485457,5.443398]}",Transfert d'argent,Point Mtn Mobil Money
"{""type"":""Point"",""coordinates"":[-4.0986487,5.3334281]}",Transfert d'argent,Box Moov Orange Mtn
"{""type"":""Point"",""coordinates"":[-4.0982658,5.3338741]}",Commodites,Super Boutique
"{""type"":""Point"",""coordinates"":[-3.9498451,5.2980604]}",Transfert d'argent,Transfert Om
"{""type"":""Point"",""coordinates"":[-3.9480015,5.2985308]}",Commodites,Superette Menara
"{""type"":""Point"",""coordinates"":[-3.9473822,5.2993864]}",Cosmetiques,Magasin Produit Cosmetique
"{""type"":""Point"",""coordinates"":[-4.0387972,5.4372768]}",Pneumatique,Vulcanisateur
"{""type"":""Point"",""coordinates"":[-4.0383895,5.4372835]}",Transfert d'argent,Soum Empire Communication Services Money Electronique
"{""type"":""Point"",""coordinates"":[-4.0382145,5.4372781]}",Transfert d'argent,Point Mobile Money
"{""type"":""Point"",""coordinates"":[-4.0358592,5.4370335]}",Transfert d'argent,Point Mobile Money Canal +
"{""type"":""Point"",""coordinates"":[-4.1013403,5.3359752]}",Cosmetiques,Boutique Cosmetique
"{""type"":""Point"",""coordinates"":[-3.952404,5.2980851]}",Pneumatique,Vulcanisateur
"{""type"":""Point"",""coordinates"":[-4.0460955,5.437706]}",Pneumatique,Recharge Batterie
"{""type"":""Point"",""coordinates"":[-4.0491734,5.4418777]}",Pneumatique,Vulcanisateur
"{""type"":""Point"",""coordinates"":[-4.0452268,5.4375339]}",Cosmetiques,Dermo Cosmetique
"{""type"":""Point"",""coordinates"":[-4.0452607,5.4375428]}",Lavage de voitures,Lavage
"{""type"":""Point"",""coordinates"":[-4.0446924,5.4382619]}",Transfert d'argent,Moov Money
"{""type"":""Point"",""coordinates"":[-4.0446227,5.4383203]}",Transfert d'argent,Agence De Transfert D'Argent
"{""type"":""Point"",""coordinates"":[-4.0446059,5.4383719]}",Transfert d'argent,"Kpf Distribution, Agence De Transfert D'Argent"
"{""type"":""Point"",""coordinates"":[-4.0446431,5.4381946]}",Lavage de voitures,Lavage Auto 5 Etoiles
"{""type"":""Point"",""coordinates"":[-4.0435947,5.4378125]}",Toilettes,Wc Douche Publique
"{""type"":""Point"",""coordinates"":[-4.0434707,5.4377918]}",Cosmetiques,Boutique Produits Cosmetiques
"{""type"":""Point"",""coordinates"":[-4.043123,5.4377914]}",Transfert d'argent,Western Union Mobile Money
"{""type"":""Point"",""coordinates"":[-4.0599342,5.4397829]}",Lavage de voitures,Lavage Auto
"{""type"":""Point"",""coordinates"":[-4.0600839,5.4401901]}",Commodites,Superette Ivoire Chic
"{""type"":""Point"",""coordinates"":[-4.0606519,5.4402773]}",Transfert d'argent,Point Mobile Money
"{""type"":""Point"",""coordinates"":[-4.0637404,5.4417615]}",Transfert d'argent,"Western Union, Point Mobile Money"
"{""type"":""Point"",""coordinates"":[-3.9541702,5.2988676]}",Transfert d'argent,Point Mobile Money
"{""type"":""Point"",""coordinates"":[-4.0416344,5.4363082]}",Lavage de voitures,Lavage Auto De La Riviera 2
"{""type"":""Point"",""coordinates"":[-4.0456691,5.4330513]}",Accessoires telephones,Atelier De Reparation Electronique
"{""type"":""Point"",""coordinates"":[-4.0451366,5.4369567]}",Transfert d'argent,"Agence Ets.Nandrey, Transfert D'Argent"
"{""type"":""Point"",""coordinates"":[-4.0461767,5.4358225]}",Transfert d'argent,Agence Canal+ Et Transfert D'Argent Orange Money
"{""type"":""Point"",""coordinates"":[-4.0460768,5.4366139]}",Mobiliers,"R'Consulting, Magasin De Fournitures De Bureau"
"{""type"":""Point"",""coordinates"":[-4.0460379,5.4367568]}",Accessoires telephones,"Ac Shop, Vente De Telephone Et Accessoires"
"{""type"":""Point"",""coordinates"":[-4.0459514,5.4371867]}",Transfert d'argent,"Mijo, Transfert D'Argent"
"{""type"":""Point"",""coordinates"":[-4.0548067,5.441848]}",Accessoires telephones,Vente De Telephone Et Accessoires
"{""type"":""Point"",""coordinates"":[-3.9511997,5.2903285]}",Commodites,Coq Ivoire
"{""type"":""Point"",""coordinates"":[-3.9527144,5.296916]}",Transfert d'argent,Point De Transfert D'Argent
"{""type"":""Point"",""coordinates"":[-3.9514679,5.2977319]}",Transfert d'argent,Point Orange Money
"{""type"":""Point"",""coordinates"":[-4.0512863,5.44204]}",Accessoires telephones,"Ac Shop, Vente Et Accessoires De Telephone"
"{""type"":""Point"",""coordinates"":[-4.0512608,5.4420603]}",Accessoires telephones,"Infinix, Vente De Telephone"
"{""type"":""Point"",""coordinates"":[-4.0510043,5.4421898]}",Lavage de voitures,Lavage Auto Saint Michel
"{""type"":""Point"",""coordinates"":[-4.0503314,5.4422419]}",Commodites,Epicerie Bio Dechenou
"{""type"":""Point"",""coordinates"":[-4.043929,5.4362675]}",Cosmetiques,Boutique Secret Cosmetique
"{""type"":""Point"",""coordinates"":[-4.0582191,5.4311755]}",Cosmetiques,Irina Khyn Shop
"{""type"":""Point"",""coordinates"":[-4.0596414,5.4356033]}",Transfert d'argent,Mtn Mobile Money
"{""type"":""Point"",""coordinates"":[-4.056349,5.4329738]}",Cosmetiques,K.A Cosmetic
"{""type"":""Point"",""coordinates"":[-4.0625046,5.4352942]}",Pneumatique,Ake Vidange
"{""type"":""Point"",""coordinates"":[-4.0617348,5.4364517]}",Cosmetiques,Samira Cosmetique
"{""type"":""Point"",""coordinates"":[-4.0574168,5.4436517]}",Transfert d'argent,Transfert Argent
"{""type"":""Point"",""coordinates"":[-4.0578631,5.443617]}",Cosmetiques,Dph Abidjan Cosmetique
"{""type"":""Point"",""coordinates"":[-4.0606807,5.4434408]}",Transfert d'argent,Khaira Transfert Argent
"{""type"":""Point"",""coordinates"":[-4.0683773,5.4325002]}",Lavage de voitures,Lavage Auto
"{""type"":""Point"",""coordinates"":[-4.0649776,5.4324098]}",Commodites,Superette Bon Prix Baraka
"{""type"":""Point"",""coordinates"":[-4.0625402,5.4324732]}",Transfert d'argent,Point De Transfert Mobile Money Ets Fofana Et Frere
"{""type"":""Point"",""coordinates"":[-4.0631685,5.432586]}",Transfert d'argent,Point De Transfert Mobile Money
"{""type"":""Point"",""coordinates"":[-4.0572837,5.4289559]}",Lavage de voitures,Lavage Auto Chez Ismo
"{""type"":""Point"",""coordinates"":[-4.05734,5.429045]}",Pneumatique,Vulcanisateur
"{""type"":""Point"",""coordinates"":[-4.0612453,5.4283458]}",Cosmetiques,Kelen Beaute Store
"{""type"":""Point"",""coordinates"":[-3.9502629,5.2983822]}",Commodites,Superette Le Bon Plan
"{""type"":""Point"",""coordinates"":[-3.9510924,5.2826847]}",Transfert d'argent,Point Transfert Mobile Money
"{""type"":""Point"",""coordinates"":[-3.9503943,5.284388]}",Pneumatique,Vulcanisateur
"{""type"":""Point"",""coordinates"":[-3.9505257,5.2841817]}",Lavage de voitures,Lavage Auto
"{""type"":""Point"",""coordinates"":[-3.9527024,5.297609]}",Cosmetiques,Magic Butter
"{""type"":""Point"",""coordinates"":[-3.9525099,5.2976811]}",Commodites,Super Fatima
"{""type"":""Point"",""coordinates"":[-3.9524522,5.2976945]}",Transfert d'argent,Point Transfert D'Argent
"{""type"":""Point"",""coordinates"":[-3.9510035,5.2986159]}",Transfert d'argent,Point De Transfert Ht 36
"{""type"":""Point"",""coordinates"":[-3.9511359,5.2991367]}",Accessoires telephones,Sotra Boutique Electronique Telephone
"{""type"":""Point"",""coordinates"":[-3.9512023,5.2993597]}",Commodites,Hyra Servicesla Boutique Curcuma
"{""type"":""Point"",""coordinates"":[-3.9515805,5.2994458]}",Transfert d'argent,Point Orange Mtn Moov Money
"{""type"":""Point"",""coordinates"":[-4.0687991,5.4302693]}",Commodites,Queen Kayo Superette
"{""type"":""Point"",""coordinates"":[-4.0696775,5.4284666]}",Transfert d'argent,Point Orange Money
"{""type"":""Point"",""coordinates"":[-4.0636244,5.4295807]}",Transfert d'argent,Box Mtn
"{""type"":""Point"",""coordinates"":[-4.0351669,5.4345586]}",Transfert d'argent,Box Moov Money
"{""type"":""Point"",""coordinates"":[-4.035014,5.4348354]}",Transfert d'argent,Boutique Depot Retrait Om
"{""type"":""Point"",""coordinates"":[-4.0350497,5.4349426]}",Cosmetiques,Ass Boutique Cosmetique
"{""type"":""Point"",""coordinates"":[-4.0355618,5.4328116]}",Mobiliers,Decouvrez De Ouff Showroom Meuble
"{""type"":""Point"",""coordinates"":[-4.035473,5.4328453]}",Transfert d'argent,Point Orange Money
"{""type"":""Point"",""coordinates"":[-4.0354664,5.4328804]}",Commodites,Minimarche
"{""type"":""Point"",""coordinates"":[-4.0352457,5.4332936]}",Transfert d'argent,Point Money Assurance
"{""type"":""Point"",""coordinates"":[-4.0351669,5.4334291]}",Lavage de voitures,Lavage Auto
"{""type"":""Point"",""coordinates"":[-4.0339243,5.4334578]}",Lavage de voitures,Lavage Auto Jalina Center Maquis Restau
"{""type"":""Point"",""coordinates"":[-4.0359015,5.4343183]}",Commodites,Yah Market
"{""type"":""Point"",""coordinates"":[-4.0358073,5.4344765]}",Mobiliers,Darco-Ci Equipement Interieur Exterieur
"{""type"":""Point"",""coordinates"":[-3.9680992,5.3006627]}",Pneumatique,Chakirou Vulcanisateur
"{""type"":""Point"",""coordinates"":[-3.9680707,5.3006797]}",Transfert d'argent,Point Orange Money
"{""type"":""Point"",""coordinates"":[-3.9686494,5.3009485]}",Commodites,Supermarche Piwiz Depot Gaz
"{""type"":""Point"",""coordinates"":[-3.9671249,5.3021039]}",Transfert d'argent,Orange Money Photocopie
"{""type"":""Point"",""coordinates"":[-3.9672131,5.3020491]}",Transfert d'argent,Western Union Money Gram
"{""type"":""Point"",""coordinates"":[-3.9674515,5.3020188]}",Mobiliers,Meuble Chez Karim
"{""type"":""Point"",""coordinates"":[-3.9681747,5.3020518]}",Commodites,Superette Daymane Bon Prix
"{""type"":""Point"",""coordinates"":[-3.9688754,5.3027148]}",Lavage de voitures,Lavage Auto
"{""type"":""Point"",""coordinates"":[-4.035709,5.4324311]}",Mobiliers,Top Batiment
"{""type"":""Point"",""coordinates"":[-4.0352111,5.4326855]}",Mobiliers,Maison De Luxe
"{""type"":""Point"",""coordinates"":[-4.0325423,5.4366193]}",Transfert d'argent,Orange Money - Assessoire De Telephone
"{""type"":""Point"",""coordinates"":[-4.034318,5.4309198]}",Accessoires telephones,Reparation Electronique
"{""type"":""Point"",""coordinates"":[-4.0340236,5.4301668]}",Transfert d'argent,Groupe Inovator Transfert D'Argent
"{""type"":""Point"",""coordinates"":[-4.0358964,5.4299098]}",Accessoires telephones,Magasin De Telephone Techno
"{""type"":""Point"",""coordinates"":[-4.0364805,5.4301815]}",Transfert d'argent,Dmbcss Service: Transfert D'Argent
"{""type"":""Point"",""coordinates"":[-4.0371564,5.4305266]}",Lavage de voitures,Lavage Standart
"{""type"":""Point"",""coordinates"":[-4.036803,5.4307836]}",Transfert d'argent,Transfert D'Argent
"{""type"":""Point"",""coordinates"":[-4.0363672,5.4312776]}",Lavage de voitures,Espace Kc Lavage
"{""type"":""Point"",""coordinates"":[-4.0362592,5.4311935]}",Accessoires telephones,Eurolac Magasin Electronique
"{""type"":""Point"",""coordinates"":[-4.0360782,5.4314171]}",Transfert d'argent,Navig Service Transfert D'Argent
"{""type"":""Point"",""coordinates"":[-4.0357342,5.4321828]}",Lavage de voitures,Slev Ci Quick Service Visite Lavage Entretient Vehicule
"{""type"":""Point"",""coordinates"":[-4.0367728,5.4333076]}",Accessoires telephones,Vente De Telephone
"{""type"":""Point"",""coordinates"":[-4.0384097,5.4350592]}",Transfert d'argent,Chez Nafaga Transfert D'Argent
"{""type"":""Point"",""coordinates"":[-4.0386065,5.4343997]}",Transfert d'argent,Transfert D'Argent Et Vente De Matelas
"{""type"":""Point"",""coordinates"":[-4.0385398,5.4343923]}",Bijouteries,Vente De Bijou
"{""type"":""Point"",""coordinates"":[-4.03881,5.4339421]}",Transfert d'argent,Transfert D'Argent Moov
"{""type"":""Point"",""coordinates"":[-4.0386829,5.4327569]}",Pneumatique,Vente De Pneu
"{""type"":""Point"",""coordinates"":[-4.0514432,5.4291528]}",Lavage de voitures,Lavage Auto
"{""type"":""Point"",""coordinates"":[-4.0495516,5.4299185]}",Transfert d'argent,Western Union
"{""type"":""Point"",""coordinates"":[-4.0463235,5.434413]}",Cosmetiques,Magasin Cosmetique
"{""type"":""Point"",""coordinates"":[-4.0392727,5.4256349]}",Cosmetiques,Vente De Produit Cosmetiques
"{""type"":""Point"",""coordinates"":[-4.0383655,5.4283297]}",Accessoires telephones,Reparation De Telephone
"{""type"":""Point"",""coordinates"":[-4.0342231,5.4249613]}",Accessoires telephones,Accessoire Telephone*
"{""type"":""Point"",""coordinates"":[-4.0344433,5.4249603]}",Lavage de voitures,Lavage
"{""type"":""Point"",""coordinates"":[-4.0349087,5.4255941]}",Accessoires telephones,Boutique Electronique
"{""type"":""Point"",""coordinates"":[-4.0320897,5.4282016]}",Accessoires telephones,Vente D'Accesoire De Telephone
"{""type"":""Point"",""coordinates"":[-4.0331901,5.4293197]}",Commodites,Superette King Shop
"{""type"":""Point"",""coordinates"":[-4.030701,5.4299078]}",Accessoires telephones,"Allian Multi Service , Telephone Protege Reparation"
"{""type"":""Point"",""coordinates"":[-4.0310966,5.4303257]}",Cosmetiques,Magasin De Produits Cosmetique
"{""type"":""Point"",""coordinates"":[-4.0283306,5.4286645]}",Pneumatique,Vulcanisateur
"{""type"":""Point"",""coordinates"":[-4.0501413,5.4238772]}",Accessoires telephones,Reparation Telephone Et Vetement Homme
"{""type"":""Point"",""coordinates"":[-4.0499868,5.4240811]}",Bijouteries,Fabrication Et Vente De Bijou En Argent Blanc
"{""type"":""Point"",""coordinates"":[-4.0500515,5.4240624]}",Transfert d'argent,Acf Service Transfert D'Argent
"{""type"":""Point"",""coordinates"":[-4.0510442,5.4242657]}",Transfert d'argent,"Bambes Technologie: Reparation Telephone ,Transfert D'Argent Ect..."
"{""type"":""Point"",""coordinates"":[-4.0518764,5.424976]}",Transfert d'argent,Orange Money
"{""type"":""Point"",""coordinates"":[-4.0519739,5.4255457]}",Mobiliers,Magasin De Vente De Meuble Et Matelat
"{""type"":""Point"",""coordinates"":[-4.0509212,5.4255654]}",Commodites,Magasin De Produits Alimentaires
"{""type"":""Point"",""coordinates"":[-4.0528198,5.428297]}",Mobiliers,Casamia Vente De Meuble
"{""type"":""Point"",""coordinates"":[-4.0513587,5.4231262]}",Bijouteries,Pearl Price Bijoux Et Accesoire
"{""type"":""Point"",""coordinates"":[-4.0504538,5.4236904]}",Commodites,Dubai Market
"{""type"":""Point"",""coordinates"":[-4.0445814,5.4201703]}",Lavage de voitures,Challenge Lavage Auto
"{""type"":""Point"",""coordinates"":[-4.0454578,5.4212257]}",Transfert d'argent,Mondial Finance Multiservice : Transfert Argent
"{""type"":""Point"",""coordinates"":[-4.0491301,5.4236355]}",Cosmetiques,Soft Cosmetiques
"{""type"":""Point"",""coordinates"":[-4.0446331,5.4236235]}",Pneumatique,Service Pneumatique
"{""type"":""Point"",""coordinates"":[-4.0489226,5.4221282]}",Transfert d'argent,Agence Orange Money
"{""type"":""Point"",""coordinates"":[-4.0489544,5.4221753]}",Pneumatique,Service Pneumatique Et Pieces Detachees
"{""type"":""Point"",""coordinates"":[-4.0513158,5.4282663]}",Accessoires telephones,Vente D'Accessoire Telephone
"{""type"":""Point"",""coordinates"":[-4.0510093,5.4253017]}",Mobiliers,Ttcm& B
"{""type"":""Point"",""coordinates"":[-4.0501544,5.423976]}",Mobiliers,Numero 1 Du Martela Dolidol
"{""type"":""Point"",""coordinates"":[-4.0257154,5.4266849]}",Bijouteries,Vente De Chaines & Meches & Pagnes
"{""type"":""Point"",""coordinates"":[-4.0554625,5.4267597]}",Accessoires telephones,Vente Telephone
"{""type"":""Point"",""coordinates"":[-4.0552908,5.4268585]}",Agences de telephonie,Agence Mtn
"{""type"":""Point"",""coordinates"":[-4.056755,5.4241135]}",Transfert d'argent,Pestalyne Service Money Depot De Gaz
"{""type"":""Point"",""coordinates"":[-4.0546183,5.4231562]}",Transfert d'argent,Service Money
"{""type"":""Point"",""coordinates"":[-4.0536091,5.4237744]}",Agences de telephonie,Agence Moov
"{""type"":""Point"",""coordinates"":[-4.0505715,5.4236903]}",Accessoires telephones,Boutique Electronique
"{""type"":""Point"",""coordinates"":[-4.04963,5.430839]}",Accessoires telephones,Boutique Telephonique Tecno
"{""type"":""Point"",""coordinates"":[-4.0497688,5.4303911]}",Lavage de voitures,Lavage Auto Chigata
"{""type"":""Point"",""coordinates"":[-4.0501185,5.4301228]}",Transfert d'argent,Service Mobile Money
"{""type"":""Point"",""coordinates"":[-4.0497614,5.4288544]}",Toilettes,Wc Public
"{""type"":""Point"",""coordinates"":[-3.9664869,5.2995507]}",Transfert d'argent,Service Mobile Money
